,date,cum_confirmed,cum_deceased,cum_recovered,cum_persons_vaccinated,current_hospitalized_patients,population,location
549,2021-07-24,64054.0,37.0,62595.0,2967534.0,489.0,5638676,singapore
550,2021-07-25,64179.0,37.0,62605.0,3016494.0,522.0,5638676,singapore
551,2021-07-26,64314.0,37.0,62617.0,3067625.0,549.0,5638676,singapore
552,2021-07-27,64453.0,37.0,62637.0,3104462.0,543.0,5638676,singapore
553,2021-07-28,64589.0,37.0,62663.0,3153665.0,565.0,5638676,singapore
554,2021-07-29,64722.0,37.0,62679.0,3205715.0,569.0,5638676,singapore
555,2021-07-30,64861.0,37.0,62733.0,3271622.0,564.0,5638676,singapore
556,2021-07-31,64981.0,37.0,62863.0,3335013.0,597.0,5638676,singapore
557,2021-08-01,65102.0,37.0,62957.0,3390671.0,582.0,5638676,singapore
558,2021-08-02,65213.0,38.0,63033.0,3447637.0,595.0,5638676,singapore
559,2021-08-03,65315.0,38.0,63252.0,3501928.0,585.0,5638676,singapore
560,2021-08-04,65410.0,39.0,63357.0,3558079.0,548.0,5638676,singapore
